x,y,z,color,target,time,
-0.347471,-0.147469,1.00929,240,5,0.421, 
-0.349782,-0.147449,1.00964,240,5,0.422, 
-0.349782,-0.147449,1.00964,240,5,0.423, 
-0.352094,-0.147429,1.00999,240,5,0.424, 
-0.352094,-0.147429,1.00999,240,5,0.425, 
-0.354406,-0.147409,1.01035,240,5,0.426, 
-0.354406,-0.147409,1.01035,240,5,0.427, 
-0.356718,-0.147388,1.0107,240,5,0.428, 
-0.35903,-0.147368,1.01105,240,5,0.429, 
-0.35903,-0.147368,1.01105,240,5,0.43, 
-0.361343,-0.147348,1.0114,240,5,0.431, 
-0.363655,-0.147328,1.01175,240,5,0.432, 
-0.365968,-0.147308,1.01209,240,5,0.433, 
-0.365968,-0.147308,1.01209,240,5,0.434, 
-0.368281,-0.147288,1.01244,240,5,0.435, 
-0.370462,-0.146127,1.0136,240,5,0.436, 
-0.372776,-0.146106,1.01394,240,5,0.437, 
-0.375089,-0.146086,1.01429,240,5,0.438, 
-0.374958,-0.144945,1.0151,240,5,0.439, 
-0.377272,-0.144925,1.01545,240,5,0.44, 
-0.379456,-0.143763,1.0166,240,5,0.441, 
-0.381771,-0.143743,1.01694,240,5,0.442, 
-0.384086,-0.143723,1.01728,240,5,0.443, 
-0.383957,-0.142581,1.0181,240,5,0.444, 
-0.386272,-0.142561,1.01844,240,5,0.445, 
-0.388459,-0.141399,1.01959,240,5,0.446, 
-0.390774,-0.141379,1.01993,240,5,0.447, 
-0.392963,-0.140216,1.02107,240,5,0.448, 
-0.395279,-0.140196,1.02141,240,5,0.449, 
-0.397469,-0.139033,1.02256,240,5,0.45, 
-0.399659,-0.137869,1.0237,240,5,0.451, 
-0.401976,-0.137849,1.02404,240,5,0.452, 
-0.404168,-0.136686,1.02518,240,5,0.453, 
-0.404168,-0.136686,1.02518,240,5,0.454, 
-0.406361,-0.135522,1.02632,240,5,0.455, 
-0.408554,-0.134357,1.02746,240,5,0.456, 
-0.410873,-0.134337,1.02779,240,5,0.457, 
-0.413068,-0.133172,1.02893,240,5,0.458, 
-0.413068,-0.133172,1.02893,240,5,0.459, 
-0.415264,-0.132007,1.03007,240,5,0.46, 
-0.41746,-0.130842,1.03121,240,5,0.461, 
-0.419658,-0.129676,1.03234,240,5,0.462, 
-0.421979,-0.129656,1.03267,240,5,0.463, 
-0.424178,-0.12849,1.0338,240,5,0.464, 
-0.426499,-0.12847,1.03412,240,5,0.465, 
-0.428699,-0.127304,1.03525,240,5,0.466, 
-0.4309,-0.126137,1.03638,240,5,0.467, 
-0.433223,-0.126117,1.0367,240,5,0.468, 
-0.435425,-0.12495,1.03783,240,5,0.469, 
-0.437749,-0.12493,1.03815,240,5,0.47, 
-0.439952,-0.123762,1.03927,240,5,0.471, 
-0.442276,-0.123742,1.03959,240,5,0.472, 
-0.444481,-0.122574,1.04071,240,5,0.473, 
-0.446806,-0.122554,1.04102,240,5,0.474, 
-0.451337,-0.121366,1.04246,240,5,0.475, 
-0.453662,-0.121346,1.04277,240,5,0.476, 
-0.45587,-0.120178,1.04388,240,5,0.477, 
-0.458196,-0.120157,1.04419,240,5,0.478, 
-0.460406,-0.118989,1.04531,240,5,0.479, 
-0.462732,-0.118969,1.04562,240,5,0.48, 
-0.464943,-0.1178,1.04673,240,5,0.481, 
-0.469482,-0.11661,1.04814,240,5,0.482, 
-0.471809,-0.11659,1.04845,240,5,0.483, 
-0.474023,-0.11542,1.04956,240,5,0.484, 
-0.476351,-0.1154,1.04986,240,5,0.485, 
-0.478565,-0.11423,1.05096,240,5,0.486, 
-0.480894,-0.11421,1.05126,240,5,0.487, 
-0.48311,-0.113039,1.05237,240,5,0.488, 
-0.485327,-0.111869,1.05347,240,5,0.489, 
-0.487656,-0.111849,1.05377,240,5,0.49, 
-0.489874,-0.110678,1.05487,240,5,0.491, 
-0.492205,-0.110657,1.05516,240,5,0.492, 
